75.627,-36.29,236974.279369305,-1546828.21277643,0,0.36663,0.63337
75.629,-36.285,237075.93629902,-1546590.10565258,0,0.36723,0.63277
75.63,-36.28,237194.227212819,-1546460.70212132,0,0.36969,0.63031
75.632,-36.274,237322.800974234,-1546218.44117547,0,0.37405,0.62595
75.634,-36.26,237667.183418762,-1545943.0016523,0,0.37695,0.62305
75.635,-36.253,237839.329532424,-1545805.25374511,0,0.38058,0.61942
75.636,-36.245,238038.422521572,-1545663.33276241,0,0.38058,0.61942
75.637,-36.238,238210.506078305,-1545525.54434363,0,0.38493,0.61507
75.638,-36.23,238409.531623608,-1545383.57638328,0,0.38566,0.61434
75.638,-36.223,238598.334065157,-1545354.43763089,0,0.38929,0.61071
75.64,-36.207,238996.245555798,-1545070.37745364,0,0.39219,0.60781
75.641,-36.199,239195.14884102,-1544928.30956518,0,0.40235,0.59765
75.641,-36.191,239410.859194376,-1544894.89656248,0,0.40961,0.59039
75.642,-36.183,239609.707660153,-1544752.77571757,0,0.41469,0.58531
75.643,-36.176,239781.562564043,-1544614.81490694,0,0.41687,0.58313
75.643,-36.168,239997.229139571,-1544581.3200285,0,0.41832,0.58168
75.644,-36.16,240195.990262824,-1544439.12454879,0,0.42195,0.57805
75.645,-36.152,240394.716392541,-1544296.90390859,0,0.42268,0.57732
75.646,-36.144,240593.4075256,-1544154.65811487,0,0.42268,0.57732
75.646,-36.136,240809.009843206,-1544121.04988597,0,0.42558,0.57442
75.647,-36.129,240980.698560284,-1543982.95735125,0,0.42558,0.57442
75.648,-36.121,241179.302304441,-1543840.63700634,0,0.42486,0.57514
75.648,-36.113,241394.860770718,-1543806.94697416,0,0.42406,0.57594
75.649,-36.105,241593.409628677,-1543664.5737769,0,0.42631,0.57369
75.65,-36.097,241791.923470928,-1543522.17546321,0,0.42631,0.57369
75.651,-36.089,241990.402294358,-1543379.75204006,0,0.42619,0.57381
75.651,-36.082,242178.959895856,-1543350.17581675,0,0.42631,0.57369
75.652,-36.074,242377.386292503,-1543207.70304771,0,0.42631,0.57369
75.653,-36.066,242575.777661039,-1543065.20518745,0,0.42486,0.57514
75.653,-36.058,242791.227842998,-1543031.32017809,0,0.42123,0.57877
75.654,-36.05,242989.564278426,-1542888.76953922,0,0.41832,0.58168
75.655,-36.042,243187.865676028,-1542746.19382799,0,0.4176,0.5824
75.656,-36.035,243359.208483878,-1542607.8407058,0,0.41542,0.58458
75.656,-36.027,243574.594798071,-1542573.84631331,0,0.41179,0.58821
75.657,-36.019,243772.808684194,-1542431.19626087,0,0.41027,0.58973
75.658,-36.011,243970.987520117,-1542288.52116129,0,0.40744,0.59256
75.658,-36.003,244186.329242927,-1542254.44135146,0,0.40163,0.59837
75.659,-35.995,244384.453098923,-1542111.71354705,0,0.38929,0.61071
75.66,-35.988,244555.629422446,-1541973.22925018,0,0.37985,0.62015
75.66,-35.98,244770.927116502,-1541939.067812,0,0.37259,0.62741
75.661,-35.972,244968.963404529,-1541796.2657623,0,0.353,0.647
75.662,-35.964,245166.964623416,-1541653.4387026,0,0.34574,0.65426
75.663,-35.956,245364.930770066,-1541510.58663989,0,0.33921,0.66079
75.663,-35.948,245580.163859138,-1541476.31220644,0,0.3363,0.6637
75.664,-35.94,245778.074979131,-1541333.4075127,0,0.31671,0.68329
75.665,-35.932,245975.951017215,-1541190.47783482,0,0.30509,0.69491
75.665,-35.925,246164.241118667,-1541160.41470121,0,0.2884,0.7116
75.666,-35.917,246362.064605073,-1541017.43587642,0,0.25719,0.74281
75.667,-35.909,246559.853000343,-1540874.43208575,0,0.25178,0.74822
75.667,-35.901,246774.997253836,-1540839.99081589,0,0.24687,0.75313
75.668,-35.893,246972.730582378,-1540696.93445616,0,0.23481,0.76519
75.669,-35.885,247170.428810131,-1540553.85314944,0,0.22498,0.77502
75.67,-35.877,247368.091934015,-1540410.74690272,0,0.21337,0.78663
75.67,-35.869,247583.171436964,-1540376.19278593,0,0.20801,0.79199
75.671,-35.862,247753.897291658,-1540237.35836935,0,0.2031,0.7969
75.672,-35.854,247951.472707268,-1540094.17812414,0,0.19863,0.80137
75.672,-35.846,248166.508003191,-1540059.54255512,0,0.1955,0.8045
75.673,-35.838,248364.028305509,-1539916.30981474,0,0.19148,0.80852
75.674,-35.83,248561.513485122,-1539773.05217152,0,0.19238,0.80762
75.674,-35.822,248776.503937458,-1539738.33142787,0,0.19863,0.80137
75.675,-35.814,248973.933983348,-1539595.02132097,0,0.20354,0.79646
75.676,-35.806,249171.328896912,-1539451.68633013,0,0.20756,0.79244
75.676,-35.798,249386.274472166,-1539416.88044332,0,0.21248,0.78752
75.677,-35.79,249583.614231594,-1539273.4930203,0,0.21784,0.78216
75.677,-35.782,249798.534922351,-1539238.62956933,0,0.2223,0.7777
75.678,-35.774,249995.819513783,-1539095.18973374,0,0.22409,0.77591
75.678,-35.766,250210.715304686,-1539060.26872979,0,0.22719,0.77281
75.679,-35.758,250407.94471427,-1538916.77650123,0,0.23168,0.76832
75.68,-35.75,250605.138968843,-1538773.25943143,0,0.2357,0.7643
75.68,-35.742,250819.989803857,-1538738.25335358,0,0.23883,0.76117
75.681,-35.734,251017.128856206,-1538594.68392234,0,0.23928,0.76072
75.681,-35.726,251231.954753359,-1538559.62032158,0,0.24285,0.75715
75.682,-35.718,251429.038589646,-1538415.99854851,0,0.24419,0.75581
75.683,-35.71,251626.087254811,-1538272.35196501,0,0.24464,0.75536
75.683,-35.702,251840.868139996,-1538237.20334077,0,0.24598,0.75402
75.684,-35.694,252037.861568751,-1538093.50444697,0,0.23749,0.76251
75.685,-35.686,252234.819816808,-1537949.78076166,0,0.22364,0.77636
75.685,-35.678,252449.555656623,-1537914.54714546,0,0.21739,0.78261
75.686,-35.67,252646.458647938,-1537770.7711814,0,0.21382,0.78618
75.687,-35.663,252816.489757181,-1537631.38315907,0,0.21114,0.78886
75.687,-35.655,253031.181134634,-1537596.06832953,0,0.20576,0.79424
75.688,-35.647,253227.996169308,-1537452.21878071,0,0.20399,0.79601
75.689,-35.639,253424.776004597,-1537308.34447758,0,0.2031,0.7969
75.689,-35.631,253639.422271413,-1537272.94471841,0,0.20086,0.79914
75.69,-35.623,253836.146810256,-1537129.01819867,0,0.19863,0.80137
75.691,-35.615,254032.836140171,-1536985.06694355,0,0.19997,0.80003
75.692,-35.607,254229.490258114,-1536841.09096007,0,0.20086,0.79914
75.692,-35.599,254444.071276187,-1536805.57884615,0,0.20131,0.79869
75.693,-35.592,254613.850228577,-1536665.99477359,0,0.20354,0.79646
75.694,-35.584,254810.416315962,-1536521.94533823,0,0.20667,0.79333
75.694,-35.575,255051.769474149,-1536481.90085572,0,0.2156,0.7844
75.694,-35.567,255266.300331807,-1536446.27393346,0,0.22141,0.77859
