72.9546391863485,-36.2838990105454,281811.470085,-1838191.276877,0.175885,0.187363,0.636753,179.826528
72.9522914501157,-36.2970338050277,281429.377932,-1838512.649768,0.152593,0.190475,0.656932,86.618914
72.9498583770043,-36.30994253245,281055.835651,-1838842.172008,0.124782,0.221455,0.653763,87.91645
72.9474925682554,-36.3229615492965,280677.496163,-1839164.802533,0.101258,0.250122,0.648621,88.582264
72.9449885051058,-36.3358411560495,280305.80541,-1839501.801007,0.082906,0.272843,0.644251,88.53634
72.9423456075876,-36.3483425457496,279948.43381,-1839852.068593,0.062971,0.286946,0.650083,89.079318
72.9396739252368,-36.3607940880732,279593.002478,-1840205.175863,0.042841,0.294399,0.66276,85.825968
72.9369881261461,-36.3730519650081,279243.886797,-1840558.818229,0.029782,0.297798,0.67242,85.51312
72.9342413605998,-36.3852951314225,278896.116184,-1840918.996775,0.014026,0.313244,0.67273,85.456437
72.9315436418233,-36.3976680344227,278543.223546,-1841274.3766,0.014065,0.319863,0.666072,82.581532
72.9289491284923,-36.4103167733096,278179.618743,-1841619.737443,0.006415,0.329039,0.664546,81.171543
72.9264672556959,-36.4231485911333,277808.130486,-1841953.590398,0.00379,0.328217,0.667993,79.949798
72.9240012618134,-36.4360547825019,277433.8538,-1842285.993389,0.001598,0.324448,0.673954,79.181336
72.9215288000402,-36.4488632906288,277062.689614,-1842618.558388,-0.00515,0.329166,0.675984,78.792306
72.9190641039526,-36.4616774175279,276691.082519,-1842950.228387,-0.012219,0.333223,0.678996,78.200509
72.9165324978045,-36.4744935351125,276320.37495,-1843289.158955,-0.014121,0.328614,0.685507,77.041199
72.9141135407851,-36.487511242076,275941.197758,-1843616.6585,-0.007852,0.311603,0.69625,76.007645
72.9117494755252,-36.5005363882667,275560.748928,-1843938.109848,-0.00757,0.29206,0.71551,75.283274
72.9092263470218,-36.5133762681313,275188.729898,-1844276.006905,-0.009646,0.275105,0.734541,75.508632
72.9068735998161,-36.5264265138616,274807.022209,-1844596.189213,-0.009661,0.265511,0.74415,75.40849
72.9046074881067,-36.5397501900475,274414.968039,-1844908.120216,-0.013029,0.260264,0.752765,76.157271
72.9023919420152,-36.5531555809112,274019.330151,-1845214.825061,-0.013014,0.257329,0.755685,76.578375
72.9003043629383,-36.5666720675778,273617.908373,-1845507.967628,-0.02085,0.262574,0.758276,77.842094
72.898040129884,-36.5800016861304,273225.246671,-1845819.474708,-0.028911,0.271773,0.757137,78.449707
72.8958010428522,-36.59337329779,272830.695092,-1846128.347092,-0.013902,0.266518,0.747384,77.867534
72.8937378128339,-36.6069790381219,272425.628303,-1846418.995042,-0.00838,0.265262,0.743118,76.340783
72.8917094164918,-36.6206736838735,272017.011673,-1846706.163711,0.003935,0.256494,0.739571,74.455445
72.8897605912445,-36.634550498112,271601.119787,-1846985.393886,0.012371,0.252082,0.735547,73.268226
72.8878976927752,-36.6486164462783,271177.62957,-1847256.017467,0.016349,0.254146,0.729505,72.38621
72.886212134883,-36.6627404395528,270749.305178,-1847507.398659,0.021359,0.256091,0.722551,71.345994
72.8844818113247,-36.6769949950775,270317.3801,-1847764.200292,0.024798,0.258304,0.716898,69.986235
72.8829342919406,-36.6914108871344,269877.216553,-1848001.64115,0.029772,0.259654,0.710574,68.497884
72.8815195371108,-36.7058965096188,269432.58158,-1848224.764894,0.030507,0.261241,0.708252,68.049315
72.880091479284,-36.7204731254685,268985.127566,-1848449.666745,0.038923,0.255123,0.705955,66.755612
72.8789145202971,-36.7353054776002,268525.330085,-1848648.155625,0.046546,0.247729,0.705725,65.95167
72.8779038440682,-36.7502392004418,268059.535944,-1848828.790487,0.049793,0.242334,0.707873,66.181746
72.8768648880206,-36.7651309394017,267595.469132,-1849012.210191,0.050747,0.240784,0.708469,66.912988
72.8756684977907,-36.77991211496,267137.384954,-1849212.244962,0.050808,0.238388,0.710805,67.883113
72.8745581377112,-36.7947545063618,266675.880469,-1849403.026938,0.054846,0.231916,0.713238,68.500653
72.8733416755625,-36.8095276381263,266218.20402,-1849604.996637,0.05785,0.218482,0.723668,68.428853
72.8720698993807,-36.8242791979262,265762.008339,-1849812.813887,0.06505,0.206492,0.728459,67.749864
72.8710645490713,-36.8391879766718,265296.460795,-1849992.056142,0.074928,0.197213,0.727859,66.972329
72.8700464767086,-36.8541748408049,264828.51603,-1850172.936516,0.074147,0.190962,0.734891,68.92095
72.869030006043,-36.869054806533,264363.922014,-1850353.03021,0.082984,0.180978,0.736039,68.697457
72.8680939104278,-36.884040333539,263894.586969,-1850524.686465,0.087421,0.17627,0.736309,70.355666
72.8669666427117,-36.8989459445166,263430.743505,-1850716.805819,0.080781,0.170896,0.748323,73.223485
72.8658527382882,-36.9137487429099,262969.93123,-1850906.873095,0.088431,0.169288,0.742281,73.222505
72.8646379498377,-36.9285720452106,262509.943826,-1851107.976129,0.085779,0.174811,0.73941,74.292723
72.8633990946406,-36.9432601142493,262054.612961,-1851310.984548,0.072022,0.185432,0.742545,75.90803
72.861993339235,-36.9577803416849,261607.20369,-1851531.407574,0.047072,0.194625,0.758303,75.948935
72.8605929099871,-36.9723175837933,261159.067372,-1851751.21705,0.060489,0.183997,0.755514,70.983607
72.8592319167681,-36.9870043826381,260705.393813,-1851967.276818,0.063374,0.184209,0.752417,67.174637
72.8580187178395,-37.0017135122037,260248.62854,-1852167.127381,0.069825,0.188442,0.741732,61.194373
72.8570459764171,-37.0166307248673,259781.353957,-1852341.450971,0.088706,0.19597,0.715324,49.951465
72.8562282370075,-37.0317481958086,259305.153011,-1852499.571766,0.084324,0.199942,0.715734,45.538056
72.855675079744,-37.046928844814,258822.791693,-1852628.850681,0.080741,0.211116,0.708143,41.773203
72.85531760365,-37.062191059021,258334.751309,-1852736.919294,0.074331,0.218703,0.706966,42.182289
72.8551621955478,-37.0774942271916,257842.264404,-1852822.890083,0.073824,0.232394,0.693783,38.290761
72.8553368961467,-37.0927834249827,257345.175011,-1852872.474605,0.070787,0.240248,0.688965,36.596687
72.8557188726364,-37.108038948318,256846.01626,-1852899.048593,0.067642,0.244063,0.688296,35.644286
72.8563496023692,-37.1232053642791,256345.969868,-1852897.814632,0.065363,0.247839,0.686798,34.761329
72.857119768529,-37.138306098837,255845.955087,-1852880.863388,0.062495,0.248369,0.689136,35.01258
72.8580477960652,-37.1532636771449,255348.210966,-1852845.82937,0.06301,0.252913,0.684077,34.500947
72.859117099038,-37.1681585707892,254850.398785,-1852794.891284,0.063144,0.258611,0.678246,35.316361
72.86017689654,-37.1830353054475,254353.36069,-1852744.78168,0.065574,0.265996,0.66843,35.693726
72.8614239465632,-37.1977819043178,253857.760114,-1852673.427655,0.06976,0.276297,0.653943,34.607625
72.86284865058,-37.2123109388834,253366.583334,-1852581.496665,0.072484,0.28344,0.644076,34.040035
72.8643691322505,-37.2267377135919,252877.341966,-1852478.480893,0.074375,0.285875,0.63975,33.633775
72.8660611447118,-37.240931723985,252393.130599,-1852355.498956,0.075433,0.288448,0.636118,33.137349
72.8679810516561,-37.2548267251611,251915.262513,-1852206.082026,0.076109,0.294501,0.629389,32.767824
72.8698272077994,-37.2687861689675,251436.496976,-1852064.91513,0.076828,0.300915,0.622256,32.616671
