lat,lon,x,y,lmin,lmax,lvert,Exx,Exy,Exz,Eyy,Eyz,Ezz,dTc_exx,dTc_exy,dTc_exz,dTc_eyy,dTc_eyz,dTc_ezz,dTt_exx,dTt_exy,dTt_exz,dTt_eyy,dTt_eyz,dTt_ezz
74.87064418110438,-37.1633727086372,224720.363607353,-1632735.41732916,0.1,0.136985401145534,0.7630145988544659,0.476576074303746,0.4212626220497869,1.7052905447542028,0.5158102541382388,1.745555451054952,0.720980626115587,-6.414481344679847,-7.450832471542026,4.83001928877611,-5.74530805012011,5.045418541901788,-2.87208232029583,-2.777525465780037,-3.2342001946916183,2.037269913714671,-2.483837339703593,2.1270685279680444,-1.2333054110970028
74.96197864487539,-37.08082263339129,225686.42812703,-1622445.377412,0.1,0.13562260920036,0.7643773907996398,0.4749210608236693,0.4190827111452697,1.7097889765250955,0.5127090625390458,1.748581571723848,0.71800823515664,-6.4438236984327,-7.494223641130339,4.854316832759452,-5.796444705155167,5.061419985381911,-2.9079349264911265,-2.7904245696981844,-3.253369734280763,2.0474038679007065,-2.506247546717763,2.1337358768503463,-1.2488059288464035
75.04708202296078,-36.9564939406132,227895.087977673,-1612671.70400212,0.1,0.133500514680396,0.766499485319604,0.4723342631774561,0.41568394539393366,1.7168144054707044,0.5078704005520271,1.7533129978602604,0.7133540346991952,-6.489877365025166,-7.562297583362139,4.8921450606275,-5.876809468275964,5.086387246929916,-2.96435173619362,-2.8106736937509647,-3.2834516849025577,2.0631789058376584,-2.5414776628767615,2.1441380473700318,-1.2732024542428448
75.1313531701865,-36.8226497704674,230341.88265007,-1602950.33172376,0.171052943298797,0.657894113402407,0.171052943298797,0.7806197183157174,1.1517662094814578,0.7392676728094834,1.2986082583572551,1.2575393211841752,0.7015427273504689,-2.180350615345667,1.2609685062314548,-2.654486363896828,2.34175560049886,2.05141107567435,-3.1090774024525665,-0.9347515226962254,0.5362768402016901,-1.1392858477008219,0.9934307444501784,0.8708451683398301,-1.3358162347280211
74.50388262417118,-38.0716904337222,203684.948803303,-1676217.1156183,0.1,0.42233462156185697,0.47766537843814294,0.47014124525808354,1.0348540170704,1.0937886462236652,0.98924635199512,1.2014859944854557,1.0480627678702097,-6.529104850403293,0.30459932234035897,0.7985840652741417,-0.09597352058247864,1.6405747597499667,0.41754724830792417,-2.827924924843769,0.12983131393847855,0.3399946460429987,-0.04094558431674233,0.6971048516661784,0.17792705137120565
74.5894758729574,-37.9808907833439,205188.003839062,-1666526.97764129,0.1,0.428610163736335,0.471389836263665,0.47013960308105374,1.0415361048049743,1.0871020895183408,0.9959149207534057,1.2014859942010823,1.0413895187009592,-6.529134288575106,0.36190425653777786,0.743799699098249,-0.03634472107699342,1.6405747576208682,0.36065081993282977,-2.8279378721906543,0.15423618873353795,0.31671071571007947,-0.015503746419544592,0.6971048507649363,0.15370244808299677
74.67388843577649,-37.8811078627967,206936.98248711697,-1656934.82597894,0.1,0.346116742332763,0.553883257667237,0.47019504132094714,0.9537393708868313,1.1750496892526279,0.9082990652113736,1.2014859979392343,1.129163396363202,-6.528140538560077,-0.4199037449773125,1.4405937255255368,-0.8512238568671892,1.6405747856083444,1.0833362134484223,-2.8275008071142045,-0.17928059494466142,0.6124140971054197,-0.36380134535900416,0.6971048626119625,0.46092182113790686
74.3910398089892,-37.9198416988768,209660.315525495,-1688019.35519684,0.1,0.150823552451686,0.7491764475483139,0.4931086436860368,0.44327779216225016,1.660187510361646,0.5470300674929529,1.7153678119768088,0.7504362432282957,-6.126469299250513,-7.023977220219296,4.583057386188979,-5.245886055150817,4.884367683493168,-2.524043438637598,-2.6510083059981127,-3.045832222038065,1.9342033138951873,-2.265254025189343,2.0599358269286885,-1.0829696103335955
74.478042884111,-37.8194609439353,211418.16531641697,-1678130.84682249,0.1,0.43333370110010694,0.466666298899893,0.47013864436623576,1.0465660041009988,1.0820695814416927,1.0009346657164575,1.2014859939870375,1.0363670414126176,-6.529151474836854,0.4048151328323982,0.7023603044850896,0.008296258922331327,1.6405747560183188,0.31760493880720564,-2.8279454309656495,0.17250669800539364,0.29909459719222364,0.0035386079825350017,0.6971048500865815,0.1353706828180594
74.9383947866816,-37.2699886256246,220677.97907835696,-1625755.62194421,0.1,0.129502975537224,0.770497024462776,0.4674294694014359,0.4092674046776126,1.7301171267547748,0.4987238850368351,1.7622896174726679,0.7045017526629721,-6.577848004476503,-7.692240772698659,4.963381125363396,-6.030690697672585,5.133584529548431,-3.0726083440168304,-2.8493653611876617,-3.340900693477326,2.092878140095507,-2.6089730869191694,2.1637986989437934,-1.3200343375670238
74.5626459008772,-37.72887112631889,212890.662100478,-1668542.12976177,0.1,0.115761635332809,0.784238364667191,0.45025011876253057,0.3870699414748977,1.7765422269369004,0.46696648597895046,1.7937901851862887,0.6732223433234549,-6.892904151646806,-8.15690384127417,5.208065341250363,-6.586196277404912,5.297460804059214,-3.465547784395795,-2.9880670722569276,-3.5466222981142304,2.1948159767407134,-2.8530379751496846,2.2320303719835364,-1.4902202761782255
74.6446676363409,-37.6345221021466,214478.91595093097,-1659222.84162345,0.1,0.102148994530483,0.7978510054695169,0.43274031238935495,0.36486355152867295,1.8236401419562085,0.4350191688551241,1.8260015676018029,0.6409278879847359,-7.22576378666463,-8.647304563345966,5.450303064962905,-7.181739962170139,5.462295049731185,-3.8894875387904047,-3.1348316146973727,-3.7642317467929294,2.295621553647388,-3.115407338665096,2.300609018233408,-1.6741853246432592
74.7255596431719,-37.5363381857071,216163.87719139297,-1650013.50900688,0.1,0.17826305233177,0.72173694766823,0.470548230399255,0.7753263442101853,1.3544222804549273,0.73028800496853,1.201486005545447,1.3081812375839668,-6.521812061498576,-2.23972076576453,2.722957626235921,-2.760700938611811,1.64057484255592,2.408206152581818,-2.8247175030988205,-0.9603379507457072,1.1541268460254783,-1.1851674002091803,0.697104886717724,1.0214634651953372
74.3836399862207,-37.8497523362126,211826.672936128,-1688571.33829907,0.1,0.122298591991478,0.7777014080085219,0.45848438870475616,0.3976568505141804,1.7543207057898147,0.482135236377534,1.7786796531693667,0.6882669896824798,-6.740521721592393,-7.932271890586774,5.091696739565555,-6.316611095015751,5.219187164413718,-3.2744791517292606,-2.9209557319872284,-3.4471137028744665,2.14634999993951,-2.734513958962276,2.1994467092919057,-1.407427359176061
74.4715074012828,-37.75528304892529,213388.60612637896,-1678607.83062146,0.1,0.153460442138837,0.746539557861163,0.496202761746866,0.4474480485252603,1.6517100635509552,0.5529233609664472,1.709726073160214,0.755899446804775,-6.073568322388308,-6.945351538702766,4.535944604520812,-5.15460008172994,4.853977479912106,-2.4608927924514403,-2.6277888248459207,-3.0111768324478194,1.914528029707042,-2.2253562995107927,2.047262339339715,-1.0557178924741544
74.55549261477118,-37.66433921946209,214870.48215476,-1669083.40915538,0.1,0.136945124718935,0.763054875281065,0.4765272679811807,0.42119826143030953,1.705423286994041,0.5157187063178287,1.7456446894584239,0.720893008333152,-6.415345290849828,-7.452110570108027,4.830737125999566,-5.746813507866582,5.04589078287911,-2.873137185721528,-2.777905236982187,-3.2347647822666175,2.0375693235911485,-2.4844970165339593,2.1272653044605017,-1.2337614344583472
74.6372421620982,-37.570530421965,216437.737292034,-1659793.81502425,0.1,0.183761807950908,0.716238192049092,0.4705310592446005,0.7811668417951431,1.3485351972559672,0.7361142996301635,1.2014860052962737,1.3023059954592395,-6.52211963359422,-2.1742354888603646,2.683445343494953,-2.69164808282499,1.6405748406903635,2.3674771161218464,-2.8248527733145816,-0.9321165242219229,1.13748357771299,-1.1553360120259597,0.6971048859280388,1.004282604567154
74.7175881057014,-37.4741494217949,218069.72561041097,-1650648.79555619,0.1,0.151903691680269,0.7480963083197308,0.4943782685837711,0.44498701417379766,1.6567104104361308,0.5494462902394446,1.7130525211978007,0.752679930434899,-6.1047248724497285,-6.991668675516033,4.563760744872424,-5.2083489836355445,4.871907212854252,-2.498056448849435,-2.641463463748696,-3.031590208735967,1.9261451490546195,-2.2488458790945103,2.054739708440595,-1.0717543366852764
74.8005086644012,-37.390073484906495,219281.668532281,-1641270.56352781,0.1,0.134114154871149,0.765885845128851,0.47308348373564496,0.41666728632995526,1.7147803048415773,0.5092707766437303,1.751942421844645,0.7147030863422276,-6.4765146038995605,-7.542549060647475,4.881207306951366,-5.85347770655131,5.079161296671276,-2.9479637675794854,-2.8047978287488697,-3.274723790879367,2.0586179522102843,-2.5312481623792262,2.1411276052081267,-1.2661150802711851
74.89176153800491,-37.3086940187934,220267.143195736,-1630994.79487396,0.1,0.118075658916304,0.781924341083696,0.45317781613139274,0.39082327138551126,1.7686473427594092,0.47234882070394085,1.788415025012398,0.6785822101268476,-6.8384292418030155,-8.076618014611581,5.166877352127746,-6.4896175354642684,5.269687477089196,-3.39702526805992,-2.964070004729873,-3.511044689972298,2.1776646947347214,-2.8105594381176062,2.220470266168496,-1.4605198944018192
75.0284858396531,-37.177970185281296,221938.336822785,-1615569.35047822,0.18551872002636896,0.6289625599472609,0.18551872002636896,0.8047794014067348,1.1403078638753907,0.7541877140945005,1.2766226529009879,1.2261941710703963,0.7405423376864358,-1.9140464244938993,1.171328007141824,-2.480633359043566,2.18740337394898,1.8238196767125083,-2.639506605615197,-0.8200713194175987,0.4982573974015572,-1.0642357726614824,0.9282826474687234,0.7746389819629771,-1.1328168735203268
74.98375345305729,-37.2300747971596,221135.065650158,-1620651.58931576,0.111667043921362,0.7766659121572749,0.111667043921362,0.47215263160135945,1.7635579508752,0.3993293717027227,0.6906221803332402,1.76355798655217,0.4721526783587569,-6.493119837986201,5.140235170073137,-7.897295427726817,-3.244920495148256,5.140235357086641,-6.4931190031272035,-2.8120995279372294,2.1665687677321506,-3.431629197882754,-1.3946257804257771,2.166568845624248,-2.812099160816317
75.14870124064089,-36.9421653768773,226730.0013128,-1601536.22755038,0.0,0.24316699300149897,0.756833006998501,0.02174321042497776,0.9672732844501072,1.516227317126152,0.6710566956939265,1.250691285982458,1.216606358712836,-29.971742158344696,-0.29513166756608783,3.7508582296272737,-3.4933783541781525,2.0021424263734606,1.7531239335934112,-13.743608898062812,-0.12597170917787412,1.5860294618874968,-1.502285880735706,0.850027206093732,0.7447341863275173
74.7580559328219,-37.78026647910129,208687.225595335,-1647366.35823579,0.1,0.11581871165982,0.7841812883401799,0.4503224974815828,0.3871625903335464,1.7763471208687442,0.4670994081761132,1.7936572637944124,0.6733549938277587,-6.891553445703212,-8.15491331164486,5.207049513200207,-6.583798705557037,5.296774934568428,-3.4638458127087235,-2.9874719898937925,-3.545740057104703,2.1943930101685476,-2.851983208508454,2.23174490997438,-1.489482458254702
74.8415262459035,-37.672827134597696,210603.05219078,-1637850.568927,0.207846611034241,0.584306777931518,0.207846611034241,0.840229989251345,1.1217930391757387,0.7805389691528675,1.2408325089700527,1.181181676198385,0.7957849058688029,-1.5364508602183056,1.0246985607536048,-2.1812534757139814,1.9307707370219491,1.4873497410365275,-2.012309579883349,-0.6577097929326916,0.4360329488487958,-0.9351405702143674,0.8198613944403684,0.6322220287417735,-0.8623703419799774
75.001055928117,-37.3508413099732,217464.969037381,-1619225.49632287,0.0,0.648210412805605,0.351789587194395,0.02157287055734702,1.3995731527220767,1.0829161853486329,1.10092283367829,1.2506912676116109,0.7861462008448099,-30.026011718277545,3.0207987222055914,0.7093440494256903,0.8566937251563842,2.0021422938672395,-2.1187643002237926,-13.77036571066448,1.2794848577893416,0.30206366412400765,0.3646853794525268,0.8500271500981923,-0.9082175214007174
75.0766030434573,-37.1599536284531,221723.577124723,-1610250.48140903,0.0,0.71003167472201,0.28996832527799,0.021657654725433496,1.4659099416498849,1.0170801504248912,1.1667354835898827,1.2506912648076915,0.7206292611056656,-29.998949787912647,3.442589125580235,0.15048098579689287,1.376834911179304,2.002142273642981,-2.8763132640979046,-13.757022312679384,1.4567165434728215,0.06416348924125977,0.5853960911172257,0.850027141551663,-1.2351344819316263
76.37110684208771,-33.8999140717808,285531.708366763,-1455355.72673553,0.0,0.101476816748998,0.8985231832510019,0.18153135934328893,0.19366985961892447,2.0986899445268223,0.28904004221961743,2.2214209356476897,0.3601134886518995,-14.296525159861835,-13.783739770352694,6.758638468785636,-10.561956568114908,7.291723227534048,-8.75580828065444,-6.308090625423984,-6.074327676768503,2.8381404277682463,-4.618715320612286,3.058258880891353,-3.8124475382401943
76.3002463588414,-34.1287472219863,281184.601718099,-1464126.74623238,0.0,0.0337597446008149,0.966240255399185,0.06710997538586957,0.07110665884298376,2.460907153384673,0.10285655903369052,2.5421345730727305,0.12661081654606868,-21.91229553974036,-21.482885363868405,8.257585784121318,-18.704625420664904,8.565438500497693,-17.111343378221974,-9.849154975277129,-9.645976147162097,3.4557113689414436,-8.341689866370585,3.582024276959672,-7.601637911737882
