Lat,Lon,Anisotropie,Unnamed: 3
75.67399999999999,-35.83,0.19238,
75.67399999999999,-35.821999999999996,0.19863,
75.675,-35.814,0.20354,
75.676,-35.806,0.20756,
75.676,-35.798,0.21248000000000003,
75.67699999999999,-35.79,0.21784,
75.67699999999999,-35.782,0.2223,
75.678,-35.774,0.22409,
75.678,-35.766,0.22719,
75.679,-35.758,0.23168000000000002,
75.68,-35.75,0.2357,
75.68,-35.742,0.23883000000000001,
75.681,-35.734,0.23928000000000002,
75.681,-35.726,0.24285,
75.682,-35.718,0.24419000000000002,
75.683,-35.71,0.24464,
75.683,-35.702,0.24598000000000003,
75.684,-35.694,0.23749,
75.685,-35.686,0.22364,
75.685,-35.678000000000004,0.21739,
75.686,-35.67,0.21381999999999998,
75.687,-35.663000000000004,0.21114000000000002,
75.687,-35.655,0.20576,
75.688,-35.647,0.20399,
75.689,-35.639,0.2031,
75.689,-35.631,0.20085999999999998,
75.69,-35.623000000000005,0.19863,
75.691,-35.615,0.19997,
75.692,-35.607,0.20085999999999998,
75.692,-35.599000000000004,0.20131,
75.693,-35.592,0.20354,
75.694,-35.584,0.20667,
75.694,-35.575,0.2156,
75.694,-35.567,0.22141,
75.695,-35.559,0.23079000000000002,
75.695,-35.551,0.23928000000000002,
75.695,-35.542,0.24553000000000003,
75.694,-35.534,0.25268,
75.694,-35.525999999999996,0.2567,
75.694,-35.518,0.26027,
75.693,-35.509,0.26563000000000003,
75.693,-35.501,0.26742,
75.692,-35.493,0.2692,
75.692,-35.485,0.2701,
75.691,-35.477,0.27188,
75.691,-35.469,0.26697,
75.69,-35.46,0.26206,
75.69,-35.452,0.26072,
75.689,-35.444,0.25714000000000004,
75.689,-35.436,0.25625,
75.688,-35.428000000000004,0.25178,
75.688,-35.42,0.23928000000000002,
75.688,-35.411,0.23606999999999997,
75.687,-35.403,0.23703000000000002,
75.687,-35.395,0.23897,
75.686,-35.387,0.24670999999999998,
75.686,-35.379,0.2287,
75.685,-35.37,0.25397,
75.685,-35.361999999999995,0.26123,
75.685,-35.354,0.27609,
75.684,-35.346,0.27768000000000004,
75.684,-35.338,0.2893,
75.683,-35.33,0.30575,
75.683,-35.321,0.3072,
75.682,-35.313,0.31059000000000003,
75.682,-35.305,0.31833,
75.681,-35.297,0.32946,
75.681,-35.289,0.0,
75.68,-35.282,0.0,
75.679,-35.274,0.0,
75.678,-35.266999999999996,0.0,
75.67699999999999,-35.26,0.0,
75.675,-35.253,0.0,
75.67399999999999,-35.247,0.0,
75.673,-35.24,0.0,
75.672,-35.233000000000004,0.0,
75.671,-35.226,0.0,
75.669,-35.219,0.0,
75.668,-35.213,0.0,
75.667,-35.207,0.0,
75.665,-35.202,0.0,
75.663,-35.196999999999996,0.0,
75.661,-35.193000000000005,0.0,
75.65899999999999,-35.19,0.0,
75.657,-35.188,0.0,
75.655,-35.186,0.0,
75.653,-35.186,0.0,
75.65100000000001,-35.186,0.0,
75.649,-35.186,0.0,
75.64699999999999,-35.188,0.0,
75.645,-35.19,0.0,
75.643,-35.193000000000005,0.0,
75.641,-35.196,0.0,
75.639,-35.199,0.0,
75.638,-35.203,0.0,
75.63600000000001,-35.207,0.0,
75.634,-35.211,0.0,
75.632,-35.214,0.0,
75.63,-35.218,0.0,
75.628,-35.222,0.0,
75.627,-35.226,0.0,
75.625,-35.23,0.0,
75.623,-35.234,0.0,
75.62100000000001,-35.238,0.0,
75.619,-35.242,0.0,
75.618,-35.247,0.0,
75.616,-35.251,0.0,
75.61399999999999,-35.255,0.0,
75.612,-35.259,0.0,
75.61,-35.264,0.0,
75.609,-35.268,0.32996,
75.607,-35.272,0.33249,
75.605,-35.277,0.3411,
75.60300000000001,-35.281,0.34717,
75.602,-35.285,0.34898,
75.6,-35.289,0.34615999999999997,
75.598,-35.294000000000004,0.33401,
75.596,-35.298,0.32085,
75.594,-35.302,0.3173,
75.593,-35.306,0.29554,
75.59100000000001,-35.311,0.2844,
75.589,-35.315,0.27731,
75.587,-35.319,0.27478,
75.586,-35.324,0.27225,
75.584,-35.328,0.27174,
75.582,-35.333,0.27478,
75.581,-35.338,0.28031,
75.579,-35.343,0.2779,
75.578,-35.349000000000004,0.27496,
75.57600000000001,-35.356,0.27015,
75.575,-35.363,0.27015,
75.574,-35.37,0.26761999999999997,
75.57300000000001,-35.378,0.26509,
75.57300000000001,-35.385999999999996,0.26205,
75.572,-35.394,0.25497,
75.572,-35.402,0.25244,
75.572,-35.411,0.24953000000000003,
75.57300000000001,-35.419000000000004,0.2447,
75.57300000000001,-35.427,0.22416999999999998,
75.574,-35.435,0.0,
75.574,-35.443000000000005,0.0,
75.575,-35.451,0.0,
75.575,-35.459,0.0,
75.57600000000001,-35.467,0.0,
75.57600000000001,-35.475,0.0,
75.577,-35.483000000000004,0.0,
75.577,-35.491,0.0,
75.578,-35.499,0.0,
75.579,-35.507,0.0,
75.579,-35.515,0.0,
75.58,-35.523,0.0,
75.58,-35.531,0.0,
75.581,-35.539,0.0,
75.582,-35.547,0.0,
75.582,-35.555,0.0,
75.583,-35.562,0.0,
75.584,-35.57,0.0,
75.584,-35.578,0.0,
75.585,-35.586,0.0,
75.586,-35.594,0.0,
75.587,-35.601,0.0,
75.587,-35.609,0.0,
75.58800000000001,-35.617,0.0,
75.589,-35.624,0.0,
75.59,-35.632,0.0,
75.59100000000001,-35.64,0.0,
75.592,-35.647,0.0,
75.592,-35.655,0.0,
75.594,-36.271,0.0,
75.593,-36.274,0.0,
75.592,-36.278,0.0,
75.59100000000001,-36.282,0.0,
75.59100000000001,-36.286,0.0,
75.59,-36.29,0.0,
75.589,-36.293,0.0,
75.58800000000001,-36.297,0.0,
75.58800000000001,-36.301,0.0,
75.587,-36.305,0.0,
75.586,-36.309,0.0,
75.586,-36.313,0.0,
75.585,-36.316,0.0,
75.584,-36.32,0.0,
75.583,-36.324,0.0,
75.583,-36.328,0.0,
75.582,-36.332,0.0,
75.581,-36.336,0.0,
75.581,-36.34,0.0,
75.58,-36.343,0.0,
75.579,-36.347,0.0,
75.578,-36.351,0.0,
75.578,-36.355,0.0,
75.577,-36.359,0.0,
75.57600000000001,-36.363,0.0,
75.57600000000001,-36.367,0.0,
75.575,-36.371,0.0,
75.574,-36.375,0.0,
75.57300000000001,-36.378,0.38594,
75.57300000000001,-36.382,0.38398000000000004,
75.572,-36.385999999999996,0.3822,
75.571,-36.39,0.38327,
75.571,-36.394,0.37971,
75.57,-36.398,0.37701,
75.569,-36.400999999999996,0.37472,
75.568,-36.405,0.37615,
75.568,-36.409,0.37251,
75.567,-36.413000000000004,0.3741,
75.566,-36.417,0.37356999999999996,
75.566,-36.421,0.37579,
75.565,-36.425,0.37398000000000003,
75.564,-36.429,0.37185,
75.564,-36.433,0.3727,
75.563,-36.436,0.37313,
75.562,-36.44,0.37187,
75.561,-36.444,0.379,
75.561,-36.448,0.38006,
75.56,-36.452,0.38968,
75.559,-36.455999999999996,0.39313000000000003,
75.559,-36.46,0.39716,
75.558,-36.464,0.39431,
75.557,-36.467,0.39471,
75.556,-36.471,0.39929000000000003,
75.556,-36.475,0.4057,
75.555,-36.479,0.40784000000000004,
75.554,-36.483000000000004,0.4082,
75.554,-36.486999999999995,0.41461000000000003,
75.553,-36.491,0.4139,
75.55199999999999,-36.495,0.41212,
75.55199999999999,-36.499,0.40819,
75.551,-36.503,0.40499,
75.551,-36.508,0.39573,
75.55,-36.512,0.38897,
75.55,-36.516999999999996,0.37965,
75.55,-36.521,0.37508,
75.54899999999999,-36.525999999999996,0.37437,
75.54899999999999,-36.531,0.36867,
75.54899999999999,-36.535,0.36421,
75.54899999999999,-36.54,0.35441999999999996,
75.54899999999999,-36.545,0.34623000000000004,
75.548,-36.55,0.34801,
75.548,-36.554,0.34097,
75.548,-36.559,0.34409,
75.548,-36.564,0.33826,
75.548,-36.569,0.34196,
75.548,-36.574,0.34351,
75.548,-36.578,0.3439,
75.54899999999999,-36.583,0.3452,
75.54899999999999,-36.588,0.34641,
