75.9,-35.027,265813.151997748,-1511666.53017347,0,0.20667,0.79333
75.899,-35.022,265964.114261318,-1511751.5832093,0,0.20334,0.79666
75.899,-35.018,266069.653783491,-1511733.01172733,0,0.20387,0.79613
75.898,-35.013,266220.638891715,-1511818.03961047,0,0.20366,0.79634
75.897,-35.008,266371.640905761,-1511903.05287799,0,0.20221,0.79779
75.896,-35.004,266496.270613908,-1511992.70299526,0,0.20096,0.79904
75.895,-34.999,266647.304952188,-1512077.68966073,0,0.19541,0.80459
75.894,-34.994,266798.356192409,-1512162.66170401,0,0.19291,0.80709
75.893,-34.989,266949.42433319,-1512247.6191228,0,0.18933,0.81067
75.893,-34.985,267054.998482801,-1512228.97885199,0,0.19007,0.80993
75.892,-34.98,267206.089452522,-1512313.91109608,0,0.19369,0.80631
75.891,-34.975,267357.197319022,-1512398.82870993,0,0.19611,0.80389
75.89,-34.97,267508.322080922,-1512483.73169124,0,0.19731,0.80269
75.889,-34.966,267633.064393494,-1512573.29134627,0,0.1955,0.8045
75.888,-34.961,267784.221460703,-1512658.16769386,0,0.19098,0.80902
75.888,-34.956,267916.224768306,-1512634.79335237,0,0.19158,0.80842
75.887,-34.951,268067.406132033,-1512719.64186811,0,0.19037,0.80963
75.886,-34.946,268218.604384614,-1512804.47574099,0,0.19437,0.80563
75.885,-34.942,268343.414584377,-1512893.97867525,0,0.20075,0.79925
75.884,-34.937,268494.645130377,-1512978.78589502,0,0.20192,0.79808
75.883,-34.932,268645.892561339,-1513063.57846535,0,0.20046,0.79954
75.883,-34.927,268777.931244425,-1513040.12892733,0,0.19872,0.80128
75.882,-34.923,268902.793904313,-1513129.58711489,0,0.19872,0.80128
75.881,-34.918,269054.081018276,-1513214.33981786,0,0.19872,0.80128
75.88,-34.913,269205.385012029,-1513299.07786335,0,0.19731,0.80269
75.879,-34.908,269356.705884191,-1513383.80124908,0,0.19701,0.80299
75.878,-34.903,269508.043633375,-1513468.50997275,0,0.19641,0.80359
75.878,-34.899,269613.703011011,-1513449.69107365,0,0.18977,0.81023
75.877,-34.894,269765.063548226,-1513534.37456623,0,0.19225,0.80775
75.876,-34.889,269916.440958672,-1513619.04339101,0,0.19028,0.80972
75.875,-34.884,270067.835240964,-1513703.69754569,0,0.18876,0.81124
75.874,-34.88,270192.825761902,-1513793.05301299,0,0.18766,0.81234
75.873,-34.875,270344.252306726,-1513877.68046353,0,0.1874,0.8126
75.872,-34.87,270495.695719496,-1513962.29323742,0,0.18725,0.81275
75.872,-34.865,270627.812823197,-1513938.68227019,0,0.18584,0.81416
75.871,-34.861,270752.855752323,-1514027.9929068,0,0.18695,0.81305
75.87,-34.856,270904.338801494,-1514112.56574521,0,0.1871,0.8129
75.869,-34.851,271055.838713428,-1514197.12389893,0,0.18619,0.81381
75.868,-34.846,271207.355486737,-1514281.66736566,0,0.18574,0.81426
75.867,-34.842,271332.458402502,-1514370.93201855,0,0.18589,0.81411
75.867,-34.837,271464.611163478,-1514347.24802845,0,0.1868,0.8132
75.866,-34.832,271616.167555204,-1514431.75153394,0,0.18755,0.81245
75.865,-34.827,271767.740803118,-1514516.24034441,0,0.18876,0.81124
75.864,-34.822,271919.330905832,-1514600.71445759,0,0.18937,0.81063
75.863,-34.818,272044.501577103,-1514689.92217415,0,0.1895,0.8105
75.862,-34.813,272196.12391139,-1514774.3695322,0,0.19108,0.80892
75.862,-34.808,272328.311875642,-1514750.61017153,0,0.19147,0.80853
75.861,-34.803,272479.95842838,-1514835.02959238,0,0.19147,0.80853
75.86,-34.798,272631.621829337,-1514919.43430561,0,0.19621,0.80379
75.859,-34.794,272756.860230661,-1515008.58504496,0,0.20063,0.79937
75.858,-34.789,272908.555851235,-1515092.96298371,0,0.20292,0.79708
75.857,-34.784,273060.268316114,-1515177.32620829,0,0.20335,0.79665
75.856,-34.78,273185.551277044,-1515266.44293453,0,0.20636,0.79364
75.856,-34.775,273317.782179034,-1515242.59722816,0,0.21463,0.78537
75.855,-34.77,273469.534215592,-1515326.92042345,0,0.22289,0.77711
75.854,-34.766,273594.854134116,-1515416.00425837,0,0.23446,0.76554
75.853,-34.761,273746.638376268,-1515500.30065612,0,0.2547,0.7453
75.852,-34.756,273898.439455,-1515584.58232739,0,0.2547,0.7453
75.851,-34.751,274050.257368921,-1515668.8492699,0,0.2419,0.7581
75.851,-34.747,274156.07034815,-1515649.71325909,0,0.23074,0.76926
75.85,-34.742,274307.91097741,-1515733.95487029,0,0.22248,0.77752
75.849,-34.737,274459.768438046,-1515818.18174699,0,0.21132,0.78868
75.848,-34.732,274611.642728664,-1515902.3938869,0,0.19603,0.80397
75.847,-34.728,274737.07484859,-1515991.38658517,0,0.19007,0.80993
75.846,-34.723,274888.981325707,-1516075.57189595,0,0.18694,0.81306
75.845,-34.718,275040.904628883,-1516159.74246338,0,0.18494,0.81506
75.845,-34.713,275173.213478898,-1516135.73484348,0,0.18222,0.81778
75.844,-34.709,275298.697879165,-1516224.68250534,0,0.18705,0.81295
75.843,-34.704,275450.660704065,-1516308.81297044,0,0.18856,0.81144
75.842,-34.699,275602.640349813,-1516392.92868419,0,0.19912,0.80088
75.788,-34.397,284683.875287194,-1520754.4479647,0.195933333333333,0.608133333333333,0.195933333333333
75.784,-34.378,285269.224210932,-1521092.19961727,0.224706666666667,0.550586666666667,0.224706666666667
75.784,-34.373,285401.963460087,-1521067.29938933,0.230506666666667,0.538986666666667,0.230506666666667
75.783,-34.368,285554.985329932,-1521150.44460787,0.237353333333333,0.525293333333333,0.237353333333333
75.782,-34.364,285681.473349021,-1521238.56124187,0.241806666666667,0.516386666666667,0.241806666666667
75.781,-34.359,285834.527221459,-1521321.67933231,0.246556666666667,0.506886666666667,0.246556666666667
75.78,-34.354,285987.597818666,-1521404.78251992,0.251576666666667,0.496846666666667,0.251576666666667
75.779,-34.349,286140.685139228,-1521487.87080245,0.257153333333333,0.485693333333333,0.257153333333333
75.779,-34.345,286246.904333333,-1521467.89070637,0.26106,0.47788,0.26106
75.778,-34.34,286400.014175081,-1521550.95339264,0.266636666666667,0.466726666666667,0.266636666666667
75.777,-34.335,286553.140736318,-1521634.0011681,0.1,0.28921,0.61079
75.776,-34.33,286706.28401563,-1521717.03403047,0.1,0.27248,0.62752
75.775,-34.326,286832.88354645,-1521805.0583875,0.1,0.23734,0.66266
75.774,-34.321,286986.058808972,-1521888.06409032,0.1,0.22646,0.67354
75.773,-34.312,287245.503709869,-1521951.00506324,0.1,0.43655,0.46345
75.772,-34.307,287398.718191597,-1522033.97022838,0.1,0.43015,0.46985
75.771,-34.303,287525.383387887,-1522121.93896466,0.1,0.42985,0.47015
75.77,-34.298,287678.629841125,-1522204.87695156,0.1,0.42421,0.47579
75.769,-34.293,287831.893002013,-1522287.80000889,0.1,0.42141,0.47859
75.768,-34.289,287958.602443983,-1522375.73419197,0.1,0.42015,0.47985
75.767,-34.284,288111.897569144,-1522458.63005886,0.1,0.41653,0.48347
75.766,-34.28,288238.635991698,-1522546.54193478,0.1,0.4097,0.4903
75.766,-34.275,288371.502144856,-1522521.38257124,0.1,0.39721,0.50279
75.765,-34.27,288524.836460691,-1522604.23785912,0.1,0.3791,0.5209
75.764,-34.265,288678.187476312,-1522687.07820519,0.1,0.38212,0.51788
75.763,-34.261,288804.977797745,-1522774.94443688,0.1,0.37483,0.52517
75.762,-34.256,288958.360763349,-1522857.75756959,0.1,0.36155,0.53845
75.761,-34.251,289111.760424749,-1522940.55575398,0.1,0.36155,0.53845
75.761,-34.246,289244.660958774,-1522915.32019446,0.1,0.3436,0.5564
75.76,-34.242,289371.503162917,-1523003.14075729,0.1,0.3369,0.5631
75.759,-34.237,289524.941989594,-1523085.89832637,0.1,0.32686,0.57314
75.758,-34.232,289678.397506767,-1523168.64093915,0.1,0.30808,0.59192
75.757,-34.227,289831.869713016,-1523251.36859337,0.1,0.28744,0.61256
